instance_id,repo_name,num_changed_files,scope_size,primary_files,secondary_files,direct_imports,num_files_analyzed,num_context_files,dfg_ged_sum,dfg_ged_avg,dfg_ged_max,ast_ged_sum,ast_ged_avg,ast_ged_max,cfg_ged_sum,cfg_ged_avg,cfg_ged_max,analysis_time,has_errors
pydata__xarray-6744,pydata_xarray,1,47,42,5,0,47,46,812.0,17.652173913043477,212.5,84,1.826086956521739,84,217.0,4.717391304347826,37.5,764.0128231048584,False
pydata__xarray-6938,pydata_xarray,2,48,42,5,1,48,46,2537.0,53.97872340425532,1000.5,38,0.8085106382978723,33,216.5,4.6063829787234045,37.5,770.2140381336212,False
pydata__xarray-6992,pydata_xarray,2,46,41,5,0,46,44,2841.0,63.13333333333333,1826.0,407,9.044444444444444,398,232.5,5.166666666666667,37.5,776.9575901031494,False
pydata__xarray-7229,pydata_xarray,1,47,41,5,1,47,46,955.5,20.77173913043478,490.0,169,3.6739130434782608,169,245.5,5.336956521739131,36.5,824.8830199241638,False
pydata__xarray-7233,pydata_xarray,1,46,41,5,0,46,45,461.0,10.244444444444444,76.0,17,0.37777777777777777,17,239.0,5.311111111111111,36.5,819.012139081955,False
pydata__xarray-7393,pydata_xarray,1,46,41,5,0,46,45,514.0,11.422222222222222,115.0,34,0.7555555555555555,34,254.5,5.655555555555556,41.0,828.7474989891052,False
pylint-dev__pylint-4551,pylint-dev_pylint,4,10,8,0,2,10,6,855.0,85.5,285.5,683,68.3,325,57.5,5.75,52.0,35.42979836463928,False
pylint-dev__pylint-4604,pylint-dev_pylint,2,100,109,5,0,100,98,1923.5,19.42929292929293,156.5,34,0.3434343434343434,21,89.5,0.9040404040404041,52.0,300.35068798065186,False
pylint-dev__pylint-4661,pylint-dev_pylint,2,14,9,5,0,13,12,357.5,27.5,97.5,40,3.076923076923077,40,5.5,0.4230769230769231,5.5,15.079548835754395,False
pylint-dev__pylint-4970,pylint-dev_pylint,1,34,27,5,2,34,33,671.0,19.735294117647058,156.0,9,0.2647058823529412,9,79.5,2.338235294117647,58.0,287.91603994369507,False
pylint-dev__pylint-6386,pylint-dev_pylint,4,34,26,5,3,34,30,1137.5,33.455882352941174,161.5,35,1.0294117647058822,14,0.0,0.0,0.0,40.15025496482849,False
pylint-dev__pylint-6528,pylint-dev_pylint,2,25,10,5,10,25,23,904.0,36.16,241.0,140,5.6,103,1.5,0.06,1.0,29.617064952850342,False
pylint-dev__pylint-6903,pylint-dev_pylint,1,22,10,5,7,22,21,378.5,17.204545454545453,111.5,10,0.45454545454545453,10,0.0,0.0,0.0,22.831167936325073,False
pylint-dev__pylint-7080,pylint-dev_pylint,1,16,10,5,1,16,15,302.0,18.875,78.0,12,0.75,12,16.5,1.03125,16.5,21.773732900619507,False
pylint-dev__pylint-7277,pylint-dev_pylint,1,100,178,5,0,100,99,1705.5,17.055,108.0,34,0.34,34,104.5,1.045,71.0,174.78592085838318,False
pylint-dev__pylint-8898,pylint-dev_pylint,3,34,25,5,4,34,31,757.0,22.264705882352942,138.5,192,5.647058823529412,187,41.5,1.2205882352941178,21.5,17.107322931289673,False
pytest-dev__pytest-10051,pytest-dev_pytest,1,64,64,0,0,64,63,1198.0,18.71875,210.5,20,0.3125,20,541.5,8.4609375,60.0,292.47659182548523,False
pytest-dev__pytest-10081,pytest-dev_pytest,1,64,64,0,0,64,63,1030.0,16.09375,115.0,38,0.59375,38,541.5,8.4609375,60.0,292.25453090667725,False
pytest-dev__pytest-10356,pytest-dev_pytest,1,3,3,0,0,3,2,368.5,122.83333333333333,194.0,136,45.333333333333336,136,20.0,6.666666666666667,20.0,5.831952095031738,False
pytest-dev__pytest-5262,pytest-dev_pytest,1,55,55,0,0,55,54,966.5,17.89814814814815,122.0,17,0.3148148148148148,17,212.5,3.935185185185185,32.0,171.33538103103638,False
pytest-dev__pytest-5631,pytest-dev_pytest,1,55,55,0,0,55,54,903.5,16.73148148148148,113.5,82,1.5185185185185186,82,90.0,1.6666666666666667,26.0,166.18423318862915,False
pytest-dev__pytest-5787,pytest-dev_pytest,1,55,55,0,0,55,54,1133.0,20.98148148148148,236.0,1229,22.75925925925926,1229,126.5,2.3425925925925926,22.5,167.66557383537292,False
pytest-dev__pytest-5809,pytest-dev_pytest,1,55,55,0,0,55,54,873.5,16.175925925925927,97.0,13,0.24074074074074073,13,230.5,4.268518518518518,31.0,173.79038000106812,False
pytest-dev__pytest-5840,pytest-dev_pytest,2,55,55,0,0,55,53,1441.5,26.694444444444443,400.0,66,1.2222222222222223,41,127.5,2.361111111111111,22.5,169.38252997398376,False
pytest-dev__pytest-6197,pytest-dev_pytest,1,55,55,0,0,55,54,1480.5,27.416666666666668,581.5,114,2.111111111111111,114,166.5,3.0833333333333335,27.0,175.08255696296692,False
pytest-dev__pytest-6202,pytest-dev_pytest,1,55,55,0,0,55,54,1418.5,26.26851851851852,519.5,11,0.2037037037037037,11,166.5,3.0833333333333335,27.0,174.43891978263855,False
pytest-dev__pytest-7205,pytest-dev_pytest,1,58,58,0,0,58,57,1147.5,19.78448275862069,105.5,9,0.15517241379310345,9,283.5,4.887931034482759,35.0,207.36913514137268,False
pytest-dev__pytest-7236,pytest-dev_pytest,1,57,57,0,0,57,56,1152.5,20.219298245614034,105.5,38,0.6666666666666666,38,285.0,5.0,35.5,205.96598887443542,False
pytest-dev__pytest-7324,pytest-dev_pytest,1,4,4,0,0,4,3,253.5,63.375,112.0,19,4.75,19,1.0,0.25,1.0,4.760701894760132,False
pytest-dev__pytest-7432,pytest-dev_pytest,1,58,58,0,0,58,57,1197.5,20.646551724137932,240.0,164,2.8275862068965516,164,488.0,8.413793103448276,56.0,248.88257598876953,False
pytest-dev__pytest-7490,pytest-dev_pytest,1,58,58,0,0,58,57,1241.0,21.396551724137932,240.0,162,2.793103448275862,162,483.5,8.336206896551724,56.0,250.44403290748596,False
pytest-dev__pytest-7521,pytest-dev_pytest,1,58,58,0,0,58,57,1321.5,22.78448275862069,240.0,2,0.034482758620689655,2,487.0,8.39655172413793,56.0,249.22498202323914,False
pytest-dev__pytest-7571,pytest-dev_pytest,1,58,58,0,0,58,57,1307.0,22.53448275862069,240.0,37,0.6379310344827587,37,468.0,8.068965517241379,56.5,249.93661284446716,False
pytest-dev__pytest-7982,pytest-dev_pytest,1,57,57,0,0,57,56,910.5,15.973684210526315,119.5,2,0.03508771929824561,2,469.0,8.228070175438596,55.0,286.6361253261566,False
pytest-dev__pytest-8399,pytest-dev_pytest,2,60,60,0,0,60,58,967.5,16.125,119.5,0,0.0,0,511.5,8.525,59.5,294.1164519786835,False
scikit-learn__scikit-learn-10297,scikit-learn_scikit-learn,1,40,34,5,1,40,39,380.5,9.756410256410257,130.5,5,0.1282051282051282,5,159.0,4.076923076923077,28.5,258.8926348686218,False
