instance_id,repo_name,num_changed_files,scope_size,primary_files,secondary_files,direct_imports,num_files_analyzed,num_context_files,dfg_ged_sum,dfg_ged_avg,dfg_ged_max,ast_ged_sum,ast_ged_avg,ast_ged_max,cfg_ged_sum,cfg_ged_avg,cfg_ged_max,analysis_time,has_errors
sympy__sympy-11618,sympy_sympy,1,40,23,5,12,40,39,749.0,19.205128205128204,243.5,206,5.282051282051282,206,97.0,2.4871794871794872,42.5,280.4542410373688,False
sympy__sympy-12096,sympy_sympy,1,92,74,5,13,92,91,930.0,10.333333333333334,130.5,15,0.16666666666666666,15,406.5,4.516666666666667,50.0,1931.2503380775452,False
sympy__sympy-12419,sympy_sympy,1,51,37,5,9,51,50,690.5,13.81,169.0,39,0.78,39,59.5,1.19,42.5,30.607605695724487,False
sympy__sympy-12481,sympy_sympy,1,42,32,5,5,42,41,1206.5,29.426829268292682,667.0,45,1.0975609756097562,45,126.5,3.0853658536585367,42.5,487.86265325546265,False
sympy__sympy-12489,sympy_sympy,1,42,32,5,5,42,41,1158.0,28.24390243902439,618.5,102,2.4878048780487805,102,126.5,3.0853658536585367,42.5,490.32618284225464,False
sympy__sympy-13031,sympy_sympy,1,75,61,5,9,75,74,1245.5,17.29861111111111,278.0,68,0.9444444444444444,68,256.5,3.5625,82.5,1050.730985879898,False
sympy__sympy-13091,sympy_sympy,21,100,294,5,23,100,79,2229.5,22.984536082474225,983.5,232,2.3917525773195876,70,353.5,3.6443298969072164,52.0,19391.79321527481,False
sympy__sympy-13372,sympy_sympy,1,90,74,5,11,90,89,828.0,9.409090909090908,111.0,6,0.06818181818181818,6,394.0,4.4772727272727275,52.0,1724.3978769779205,False
sympy__sympy-13480,sympy_sympy,1,30,19,5,6,30,29,50.0,1.7857142857142858,21.0,0,0.0,0,61.5,2.1964285714285716,32.0,802.8262357711792,False
sympy__sympy-13551,sympy_sympy,1,29,14,5,10,29,28,237.0,8.464285714285714,89.5,26,0.9285714285714286,26,107.5,3.8392857142857144,47.5,318.6851499080658,False
sympy__sympy-13615,sympy_sympy,1,38,10,5,23,38,37,877.0,23.7027027027027,753.0,76,2.054054054054054,76,237.5,6.418918918918919,47.5,611.2330260276794,False
sympy__sympy-13647,sympy_sympy,1,82,62,5,15,82,81,1048.5,13.272151898734178,111.5,6,0.0759493670886076,6,229.0,2.8987341772151898,82.5,1015.3926947116852,False
sympy__sympy-13757,sympy_sympy,1,100,125,5,16,100,99,3869.0,39.88659793814433,2187.5,4,0.041237113402061855,4,298.0,3.0721649484536084,38.5,21700.45203781128,False
sympy__sympy-13798,sympy_sympy,1,85,64,5,16,85,84,2060.5,24.825301204819276,1248.5,109,1.3132530120481927,109,352.0,4.240963855421687,64.0,854.8222131729126,False
sympy__sympy-13852,sympy_sympy,1,43,32,5,6,43,42,864.0,21.073170731707318,269.5,304,7.414634146341464,304,95.0,2.317073170731707,47.5,340.0159957408905,False
sympy__sympy-13877,sympy_sympy,2,100,100,5,23,100,98,2771.5,28.869791666666668,1338.0,61,0.6354166666666666,53,295.0,3.0729166666666665,82.5,1502.75586104393,False
sympy__sympy-13878,sympy_sympy,1,25,19,5,1,25,24,2448.5,102.02083333333333,2168.0,804,33.5,804,88.5,3.6875,36.0,72.03965711593628,False
sympy__sympy-13974,sympy_sympy,1,80,70,5,5,80,79,1856.0,23.49367088607595,329.5,515,6.518987341772152,515,132.0,1.6708860759493671,47.5,12386.75581407547,False
sympy__sympy-14248,sympy_sympy,3,100,64,5,32,100,97,4559.5,46.525510204081634,1523.5,464,4.73469387755102,185,433.0,4.418367346938775,70.0,1194.667380809784,False
sympy__sympy-14531,sympy_sympy,1,76,64,5,7,76,75,1206.5,16.304054054054053,318.5,221,2.9864864864864864,221,277.5,3.75,70.0,867.1762540340424,False
sympy__sympy-14711,sympy_sympy,1,27,17,5,5,27,26,479.5,18.442307692307693,172.5,9,0.34615384615384615,9,78.0,3.0,47.5,89.4669623374939,False
sympy__sympy-14976,sympy_sympy,1,71,64,5,2,71,70,968.5,14.03623188405797,102.5,23,0.3333333333333333,23,292.0,4.231884057971015,70.0,841.7217109203339,False
sympy__sympy-15017,sympy_sympy,1,20,11,5,4,20,19,353.0,18.57894736842105,124.5,24,1.263157894736842,24,45.5,2.3947368421052633,30.5,71.04403305053711,False
sympy__sympy-15345,sympy_sympy,1,69,64,5,0,69,68,904.0,13.492537313432836,101.0,25,0.373134328358209,25,318.5,4.753731343283582,69.5,881.765468120575,False
sympy__sympy-15349,sympy_sympy,1,15,4,5,6,15,14,71.5,5.107142857142857,55.5,1,0.07142857142857142,1,130.5,9.321428571428571,51.5,348.9440047740936,False
