instance_id,repo_name,num_changed_files,scope_size,primary_files,secondary_files,direct_imports,num_files_analyzed,num_context_files,dfg_ged_sum,dfg_ged_avg,dfg_ged_max,ast_ged_sum,ast_ged_avg,ast_ged_max,cfg_ged_sum,cfg_ged_avg,cfg_ged_max,analysis_time,has_errors
matplotlib__matplotlib-24870,matplotlib_matplotlib,2,100,250,0,0,100,98,1735.5,17.53030303030303,570.5,156,1.5757575757575757,136,290.0,2.9292929292929295,37.0,1370.4408600330353,False
matplotlib__matplotlib-24970,matplotlib_matplotlib,1,100,244,0,0,100,99,1816.0,18.343434343434343,683.5,134,1.3535353535353536,134,290.0,2.9292929292929295,37.0,1389.7846238613129,False
matplotlib__matplotlib-25122,matplotlib_matplotlib,1,100,244,0,0,100,99,1253.5,12.66161616161616,132.5,28,0.2828282828282828,28,275.0,2.7777777777777777,37.0,1415.5213901996613,False
matplotlib__matplotlib-25287,matplotlib_matplotlib,1,100,244,0,0,100,99,1773.5,17.914141414141415,520.0,74,0.7474747474747475,74,279.0,2.8181818181818183,37.0,1499.9485120773315,False
matplotlib__matplotlib-25311,matplotlib_matplotlib,1,100,244,0,0,100,99,1368.5,13.823232323232324,132.5,30,0.30303030303030304,30,278.0,2.808080808080808,37.0,1450.212218761444,False
matplotlib__matplotlib-25332,matplotlib_matplotlib,1,100,244,0,0,100,99,1715.5,17.328282828282827,461.5,93,0.9393939393939394,93,315.0,3.1818181818181817,37.0,1464.902024269104,False
matplotlib__matplotlib-25479,matplotlib_matplotlib,2,100,245,0,0,100,98,1372.0,13.858585858585858,132.5,38,0.3838383838383838,28,293.5,2.9646464646464645,49.5,1418.7735691070557,False
matplotlib__matplotlib-25775,matplotlib_matplotlib,3,100,245,0,0,100,97,2182.0,22.04040404040404,742.0,109,1.101010101010101,81,280.0,2.8282828282828283,49.5,1408.6216480731964,False
matplotlib__matplotlib-25960,matplotlib_matplotlib,1,100,246,0,0,100,99,1740.0,17.575757575757574,500.5,110,1.1111111111111112,110,296.0,2.98989898989899,51.0,1439.3681900501251,False
matplotlib__matplotlib-26113,matplotlib_matplotlib,1,4,4,0,0,4,3,56.5,14.125,56.5,1,0.25,1,0.0,0.0,0.0,509.2636239528656,False
matplotlib__matplotlib-26208,matplotlib_matplotlib,1,4,4,0,0,4,3,78.0,19.5,56.5,26,6.5,26,0.0,0.0,0.0,506.4651482105255,False
matplotlib__matplotlib-26291,matplotlib_matplotlib,1,17,12,5,0,17,16,358.0,21.058823529411764,153.5,16,0.9411764705882353,16,15.0,0.8823529411764706,15.0,178.3711278438568,False
matplotlib__matplotlib-26342,matplotlib_matplotlib,1,100,246,0,0,100,99,1835.0,18.535353535353536,606.0,28,0.2828282828282828,28,294.5,2.974747474747475,51.0,1465.2849860191345,False
matplotlib__matplotlib-26466,matplotlib_matplotlib,1,100,246,0,0,100,99,1730.0,17.474747474747474,503.0,75,0.7575757575757576,75,303.5,3.0656565656565657,51.0,1456.238439798355,False
mwaskom__seaborn-3069,mwaskom_seaborn,1,21,10,5,6,21,20,1203.0,60.15,568.0,120,6.0,120,38.0,1.9,23.5,60.92306303977966,False
mwaskom__seaborn-3187,mwaskom_seaborn,2,59,54,5,0,59,57,1568.0,28.509090909090908,266.5,58,1.0545454545454545,44,52.5,0.9545454545454546,23.5,421.02098202705383,False
pallets__flask-5014,pallets_flask,1,22,22,0,0,22,21,755.5,34.34090909090909,101.0,10,0.45454545454545453,10,52.0,2.3636363636363638,35.0,37.561619997024536,False
psf__requests-1142,psf_requests,1,68,66,2,0,68,67,714.0,10.656716417910447,133.5,29,0.43283582089552236,29,65.0,0.9701492537313433,50.5,587.731390953064,False
psf__requests-1724,psf_requests,1,73,71,2,0,73,72,823.5,11.4375,119.0,9,0.125,9,81.0,1.125,50.5,596.0688700675964,False
psf__requests-1766,psf_requests,1,74,72,2,0,74,73,721.5,9.883561643835616,103.5,0,0.0,0,81.0,1.1095890410958904,50.5,597.378613948822,False
psf__requests-1921,psf_requests,1,74,72,2,0,74,73,934.0,12.794520547945206,166.5,30,0.410958904109589,30,81.0,1.1095890410958904,50.5,598.3971257209778,False
psf__requests-2317,psf_requests,1,81,79,2,0,81,80,1215.5,15.19375,100.5,1,0.0125,1,81.0,1.0125,50.5,596.8408923149109,False
psf__requests-2931,psf_requests,1,82,80,2,0,82,81,1265.5,15.623456790123457,147.5,25,0.30864197530864196,25,71.0,0.8765432098765432,50.5,609.5682439804077,False
psf__requests-5414,psf_requests,1,23,18,5,0,23,22,75.5,3.282608695652174,29.5,4,0.17391304347826086,4,49.5,2.152173913043478,33.5,27.84267497062683,False
psf__requests-6028,psf_requests,1,23,18,5,0,23,22,118.5,5.1521739130434785,43.0,16,0.6956521739130435,16,48.5,2.108695652173913,32.5,28.23546004295349,False
pydata__xarray-2905,pydata_xarray,1,45,39,5,1,45,44,1375.5,31.261363636363637,909.5,24,0.5454545454545454,24,139.5,3.1704545454545454,37.0,458.54129695892334,False
pydata__xarray-3095,pydata_xarray,2,42,36,5,1,42,40,1665.5,40.6219512195122,710.0,126,3.073170731707317,98,118.5,2.8902439024390243,36.0,302.514084815979,False
