instance_id,repo_name,num_changed_files,scope_size,primary_files,secondary_files,direct_imports,num_files_analyzed,num_context_files,dfg_ged_sum,dfg_ged_avg,dfg_ged_max,ast_ged_sum,ast_ged_avg,ast_ged_max,cfg_ged_sum,cfg_ged_avg,cfg_ged_max,analysis_time,has_errors
sympy__sympy-19783,sympy_sympy,2,80,70,5,5,80,78,1517.0,19.20253164556962,151.5,32,0.4050632911392405,27,135.5,1.7151898734177216,29.0,9194.596899747849,False
sympy__sympy-19954,sympy_sympy,1,56,43,5,8,56,55,2083.0,37.872727272727275,1256.5,99,1.8,99,111.5,2.0272727272727273,30.0,444.37540197372437,False
sympy__sympy-20154,sympy_sympy,1,57,45,5,7,57,56,1015.5,18.463636363636365,571.5,20,0.36363636363636365,20,294.0,5.345454545454546,68.0,693.0546610355377,False
sympy__sympy-20428,sympy_sympy,1,44,35,5,4,44,43,997.5,23.197674418604652,137.5,7,0.16279069767441862,7,49.5,1.1511627906976745,30.0,94.51682686805725,False
sympy__sympy-20438,sympy_sympy,3,100,86,5,16,100,97,1353.5,13.95360824742268,360.0,138,1.422680412371134,60,583.0,6.010309278350515,58.5,2277.1002411842346,False
sympy__sympy-20590,sympy_sympy,1,84,77,5,2,84,83,728.0,8.878048780487806,85.5,5,0.06097560975609756,5,512.5,6.25,58.5,2231.7778120040894,False
sympy__sympy-20801,sympy_sympy,1,98,79,5,14,98,97,993.0,10.34375,212.5,20,0.20833333333333334,20,638.5,6.651041666666667,58.5,2511.3597321510315,False
sympy__sympy-20916,sympy_sympy,1,78,72,5,1,78,77,1012.0,13.31578947368421,119.5,4,0.05263157894736842,4,498.5,6.559210526315789,88.5,1362.6637918949127,False
sympy__sympy-21379,sympy_sympy,1,86,79,5,2,86,85,951.0,11.321428571428571,170.5,74,0.8809523809523809,74,557.5,6.636904761904762,60.5,2356.6180567741394,False
sympy__sympy-21596,sympy_sympy,1,27,9,5,13,27,26,689.5,26.51923076923077,356.5,269,10.346153846153847,269,241.0,9.26923076923077,51.5,619.1852719783783,False
sympy__sympy-21612,sympy_sympy,1,89,76,5,8,89,88,954.5,10.971264367816092,119.5,5,0.05747126436781609,5,531.5,6.109195402298851,87.0,1521.682993888855,False
sympy__sympy-21847,sympy_sympy,1,100,149,5,4,100,99,1385.5,14.283505154639176,134.5,0,0.0,0,378.5,3.902061855670103,88.0,21957.204504728317,False
sympy__sympy-21930,sympy_sympy,1,100,186,5,4,100,99,1466.0,15.934782608695652,151.5,0,0.0,0,115.0,1.25,73.0,462.92590713500977,False
sympy__sympy-22080,sympy_sympy,2,93,76,5,12,93,91,991.0,10.89010989010989,116.0,73,0.8021978021978022,67,574.0,6.3076923076923075,91.0,1710.86199593544,False
sympy__sympy-22456,sympy_sympy,1,49,31,5,13,49,48,905.0,18.854166666666668,318.0,23,0.4791666666666667,23,189.5,3.9479166666666665,49.5,353.23847103118896,False
sympy__sympy-22714,sympy_sympy,1,40,22,5,13,40,39,274.5,7.038461538461538,77.5,10,0.2564102564102564,10,127.0,3.2564102564102564,49.5,728.5209732055664,False
sympy__sympy-22914,sympy_sympy,1,84,76,5,3,84,83,1206.5,14.713414634146341,253.5,4,0.04878048780487805,4,396.0,4.829268292682927,74.0,1539.5891599655151,False
sympy__sympy-23262,sympy_sympy,1,65,46,5,14,65,64,704.0,11.174603174603174,102.5,8,0.12698412698412698,8,298.0,4.73015873015873,87.0,923.2033998966217,False
sympy__sympy-23413,sympy_sympy,1,27,19,5,3,27,26,588.5,22.634615384615383,161.5,26,1.0,26,69.0,2.6538461538461537,27.0,159.53475499153137,False
sympy__sympy-23534,sympy_sympy,1,95,84,5,6,95,94,870.0,9.35483870967742,96.5,3,0.03225806451612903,3,720.0,7.741935483870968,78.0,2425.423419237137,False
sympy__sympy-23824,sympy_sympy,1,14,4,5,5,14,13,294.5,24.541666666666668,154.0,23,1.9166666666666667,23,52.0,4.333333333333333,31.0,266.36991000175476,False
sympy__sympy-23950,sympy_sympy,1,34,25,5,4,34,33,579.5,18.109375,104.5,7,0.21875,7,205.0,6.40625,69.0,521.0761058330536,False
sympy__sympy-24066,sympy_sympy,1,34,24,5,5,34,33,696.5,21.106060606060606,108.5,43,1.303030303030303,43,144.0,4.363636363636363,76.0,241.05480194091797,False
sympy__sympy-24213,sympy_sympy,1,34,24,5,5,34,33,684.5,20.742424242424242,108.5,16,0.48484848484848486,16,144.0,4.363636363636363,76.0,241.3507981300354,False
sympy__sympy-24443,sympy_sympy,1,53,45,5,3,53,52,951.0,18.28846153846154,253.0,260,5.0,260,141.5,2.7211538461538463,51.5,580.8996307849884,False
sympy__sympy-24539,sympy_sympy,1,100,165,5,9,100,99,1841.0,19.177083333333332,772.0,66,0.6875,66,439.0,4.572916666666667,99.0,22138.37842774391,False
sympy__sympy-24562,sympy_sympy,1,100,85,5,20,100,99,2370.0,24.183673469387756,1436.0,13,0.1326530612244898,13,776.5,7.923469387755102,79.0,2728.019462108612,False
sympy__sympy-24661,sympy_sympy,1,64,53,5,6,64,63,1366.0,21.682539682539684,399.5,163,2.5873015873015874,163,140.0,2.2222222222222223,31.0,1112.545501947403,False
