instance_id,repo_name,num_changed_files,scope_size,primary_files,secondary_files,direct_imports,num_files_analyzed,num_context_files,dfg_ged_sum,dfg_ged_avg,dfg_ged_max,ast_ged_sum,ast_ged_avg,ast_ged_max,cfg_ged_sum,cfg_ged_avg,cfg_ged_max,analysis_time,has_errors
astropy__astropy-14508,astropy_astropy,1,68,62,5,1,68,67,1266.5,18.902985074626866,359.0,112,1.671641791044776,112,55.5,0.8283582089552238,31.5,1179.1589238643646,False
astropy__astropy-14539,astropy_astropy,1,69,62,5,2,69,68,1153.5,16.96323529411765,169.5,16,0.23529411764705882,16,68.5,1.0073529411764706,31.5,1170.8666679859161,False
astropy__astropy-14598,astropy_astropy,1,68,62,5,1,68,67,907.5,13.544776119402986,87.0,7,0.1044776119402985,7,55.5,0.8283582089552238,31.5,1181.5998339653015,False
astropy__astropy-14995,astropy_astropy,1,18,8,5,5,18,17,109.0,6.8125,97.5,3,0.1875,3,0.0,0.0,0.0,74.49303007125854,False
astropy__astropy-7166,astropy_astropy,1,58,53,5,0,58,57,1098.5,21.53921568627451,207.5,15,0.29411764705882354,15,21.0,0.4117647058823529,11.0,44.98529624938965,False
astropy__astropy-7336,astropy_astropy,1,56,51,5,0,56,55,1078.5,19.60909090909091,102.5,6,0.10909090909090909,6,180.5,3.2818181818181817,57.0,269.2753973007202,False
astropy__astropy-7606,astropy_astropy,1,59,53,5,1,59,58,1225.0,21.120689655172413,174.5,31,0.5344827586206896,31,190.0,3.2758620689655173,61.5,272.0066637992859,False
astropy__astropy-7671,astropy_astropy,1,60,55,5,0,60,59,907.0,17.11320754716981,123.0,30,0.5660377358490566,30,22.0,0.41509433962264153,11.0,46.6153678894043,False
astropy__astropy-8707,astropy_astropy,2,57,49,5,3,57,55,1906.5,33.44736842105263,973.0,84,1.4736842105263157,67,80.0,1.4035087719298245,31.5,983.7083382606506,False
astropy__astropy-8872,astropy_astropy,1,70,59,5,6,70,69,1496.5,22.00735294117647,506.0,56,0.8235294117647058,56,173.5,2.551470588235294,56.5,320.0043270587921,False
django__django-10097,django_django,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,True
django__django-10554,django_django,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,True
django__django-10880,django_django,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,True
django__django-10914,django_django,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,True
django__django-10973,django_django,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,True
django__django-10999,django_django,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,True
django__django-11066,django_django,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,True
django__django-11087,django_django,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,True
django__django-11095,django_django,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,True
django__django-11099,django_django,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,True
django__django-11119,django_django,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,True
django__django-11133,django_django,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,True
django__django-11138,django_django,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,True
django__django-11141,django_django,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,True
django__django-11149,django_django,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,True
django__django-11163,django_django,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,True
django__django-11179,django_django,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,True
django__django-11206,django_django,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,True
django__django-11211,django_django,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,True
django__django-11239,django_django,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,True
django__django-11265,django_django,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,True
django__django-11276,django_django,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,True
django__django-11292,django_django,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,True
django__django-11299,django_django,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,True
django__django-11333,django_django,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,True
django__django-11400,django_django,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,True
django__django-11433,django_django,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,True
django__django-11451,django_django,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,True
