instance_id,repo_name,num_changed_files,scope_size,primary_files,secondary_files,direct_imports,num_files_analyzed,num_context_files,dfg_ged_sum,dfg_ged_avg,dfg_ged_max,ast_ged_sum,ast_ged_avg,ast_ged_max,cfg_ged_sum,cfg_ged_avg,cfg_ged_max,analysis_time,has_errors
django__django-16256,django_django,2,62,53,5,4,62,60,1527.5,26.336206896551722,457.5,226,3.896551724137931,155,99.5,1.7155172413793103,26.5,452.4401857852936,False
django__django-16263,django_django,4,53,39,5,9,53,49,2661.5,51.18269230769231,1137.5,302,5.8076923076923075,217,97.5,1.875,26.5,451.39131593704224,False
django__django-16315,django_django,2,55,39,5,11,55,53,1576.0,29.735849056603772,690.5,104,1.9622641509433962,84,97.5,1.8396226415094339,26.5,452.70253586769104,False
django__django-16333,django_django,1,52,38,5,9,52,51,892.0,18.20408163265306,119.0,13,0.2653061224489796,13,0.0,0.0,0.0,25.030717849731445,False
django__django-16429,django_django,1,53,48,5,0,53,52,1034.5,19.89423076923077,89.5,5,0.09615384615384616,5,10.5,0.20192307692307693,10.5,31.68173885345459,False
django__django-16454,django_django,1,43,32,5,6,43,42,842.0,21.05,199.0,54,1.35,54,1.0,0.025,1.0,32.74811911582947,False
django__django-16485,django_django,1,41,27,5,9,41,40,662.0,17.42105263157895,93.0,1,0.02631578947368421,1,63.5,1.6710526315789473,28.5,42.46199011802673,False
django__django-16493,django_django,1,51,39,5,7,51,50,699.0,13.98,110.5,26,0.52,26,97.0,1.94,27.5,446.0730838775635,False
django__django-16502,django_django,1,13,2,5,6,13,12,356.0,29.666666666666668,99.5,100,8.333333333333334,100,1.0,0.08333333333333333,1.0,18.692079067230225,False
django__django-16527,django_django,1,35,29,5,1,35,34,294.5,9.203125,72.5,0,0.0,0,11.0,0.34375,11.0,106.00056290626526,False
django__django-16560,django_django,2,78,67,5,6,78,76,1251.5,16.253246753246753,222.0,155,2.012987012987013,114,97.0,1.2597402597402598,27.5,461.7094421386719,False
django__django-16569,django_django,1,17,9,5,3,17,16,194.5,11.441176470588236,75.0,14,0.8235294117647058,14,29.5,1.7352941176470589,17.0,67.42551803588867,False
django__django-16595,django_django,1,26,19,5,2,26,25,360.5,13.865384615384615,126.0,5,0.19230769230769232,5,0.0,0.0,0.0,81.68264508247375,False
django__django-16612,django_django,1,53,29,5,19,53,52,828.0,16.897959183673468,99.5,5,0.10204081632653061,5,11.0,0.22448979591836735,11.0,174.1173539161682,False
django__django-16631,django_django,2,52,38,5,9,52,50,900.5,18.377551020408163,117.0,120,2.4489795918367347,80,1.0,0.02040816326530612,1.0,23.517242908477783,False
django__django-16642,django_django,1,19,5,5,9,19,18,324.0,19.058823529411764,99.5,4,0.23529411764705882,4,0.0,0.0,0.0,20.78271794319153,False
django__django-16661,django_django,1,57,29,5,23,57,56,1746.0,32.943396226415096,882.0,42,0.7924528301886793,42,23.5,0.44339622641509435,12.5,161.83808279037476,False
django__django-16662,django_django,1,30,19,5,6,30,29,545.5,18.183333333333334,126.0,19,0.6333333333333333,19,0.0,0.0,0.0,82.24159812927246,False
django__django-16667,django_django,1,22,9,5,8,22,21,155.0,7.380952380952381,75.0,5,0.23809523809523808,5,31.5,1.5,19.0,69.51960611343384,False
django__django-16801,django_django,1,51,39,5,7,51,50,715.5,14.31,110.5,41,0.82,41,102.5,2.05,27.5,452.44819712638855,False
django__django-16819,django_django,1,27,19,5,3,27,26,550.5,20.38888888888889,190.0,41,1.5185185185185186,41,0.0,0.0,0.0,89.45079803466797,False
django__django-16877,django_django,1,41,27,5,9,41,40,809.0,21.289473684210527,161.5,24,0.631578947368421,24,64.0,1.6842105263157894,29.0,41.92247796058655,False
django__django-16899,django_django,1,45,29,5,11,45,44,680.5,16.597560975609756,163.0,2,0.04878048780487805,2,27.0,0.6585365853658537,16.0,175.75775980949402,False
django__django-16901,django_django,1,47,39,5,3,47,46,775.0,16.847826086956523,146.0,22,0.4782608695652174,22,104.0,2.260869565217391,27.5,462.23799777030945,False
django__django-16938,django_django,2,17,7,5,5,17,15,604.0,35.529411764705884,130.5,26,1.5294117647058822,13,0.0,0.0,0.0,10.069284915924072,False
django__django-16950,django_django,1,20,9,5,6,20,19,372.5,18.625,186.0,35,1.75,35,33.0,1.65,20.5,69.96804690361023,False
django__django-17029,django_django,1,10,3,5,2,10,9,544.0,54.4,264.0,8,0.8,8,71.5,7.15,71.5,20.596673250198364,False
django__django-17084,django_django,1,49,39,5,5,49,48,1435.5,29.29591836734694,786.0,35,0.7142857142857143,35,103.0,2.1020408163265305,27.5,471.3760073184967,False
