instance_id,repo_name,num_changed_files,scope_size,primary_files,secondary_files,direct_imports,num_files_analyzed,num_context_files,dfg_ged_sum,dfg_ged_avg,dfg_ged_max,ast_ged_sum,ast_ged_avg,ast_ged_max,cfg_ged_sum,cfg_ged_avg,cfg_ged_max,analysis_time,has_errors
scikit-learn__scikit-learn-13328,scikit-learn_scikit-learn,1,38,32,5,1,38,37,412.0,11.135135135135135,129.5,11,0.2972972972972973,11,269.0,7.27027027027027,69.0,327.54879426956177,False
scikit-learn__scikit-learn-13439,scikit-learn_scikit-learn,1,100,459,5,0,100,99,2112.5,21.778350515463917,202.0,13,0.13402061855670103,13,525.5,5.417525773195877,69.5,640.2594020366669,False
scikit-learn__scikit-learn-13496,scikit-learn_scikit-learn,1,26,21,5,0,26,25,362.0,14.48,103.0,5,0.2,5,268.0,10.72,69.5,168.35368490219116,False
scikit-learn__scikit-learn-13779,scikit-learn_scikit-learn,1,40,35,5,0,40,39,490.5,12.576923076923077,93.0,7,0.1794871794871795,7,273.0,7.0,71.0,188.7563190460205,False
scikit-learn__scikit-learn-14053,scikit-learn_scikit-learn,1,14,9,5,0,14,13,154.5,11.884615384615385,67.0,15,1.1538461538461537,15,146.5,11.26923076923077,73.5,98.43649625778198,False
scikit-learn__scikit-learn-14087,scikit-learn_scikit-learn,1,38,32,5,1,38,37,423.5,11.445945945945946,129.5,68,1.837837837837838,68,280.0,7.5675675675675675,65.0,346.4827182292938,False
scikit-learn__scikit-learn-14141,scikit-learn_scikit-learn,1,49,44,5,0,49,48,1031.0,21.479166666666668,164.5,1,0.020833333333333332,1,230.0,4.791666666666667,63.5,178.05646109580994,False
scikit-learn__scikit-learn-14496,scikit-learn_scikit-learn,1,29,24,5,0,29,28,538.5,19.232142857142858,113.0,24,0.8571428571428571,24,127.0,4.535714285714286,34.5,73.69141006469727,False
scikit-learn__scikit-learn-14629,scikit-learn_scikit-learn,1,100,440,5,0,100,99,1610.5,16.603092783505154,164.5,42,0.4329896907216495,42,654.0,6.742268041237113,67.0,844.717188835144,False
scikit-learn__scikit-learn-14710,scikit-learn_scikit-learn,1,21,16,5,0,21,20,704.0,35.2,268.5,44,2.2,44,73.0,3.65,29.5,25.488723039627075,False
scikit-learn__scikit-learn-14894,scikit-learn_scikit-learn,1,14,9,5,0,14,13,405.5,31.192307692307693,273.5,89,6.846153846153846,89,112.5,8.653846153846153,32.5,54.557507038116455,False
scikit-learn__scikit-learn-14983,scikit-learn_scikit-learn,1,14,9,5,0,14,13,335.0,25.76923076923077,228.0,36,2.769230769230769,36,263.5,20.26923076923077,69.5,214.90083503723145,False
scikit-learn__scikit-learn-15100,scikit-learn_scikit-learn,1,17,12,5,0,17,16,732.0,45.75,448.5,63,3.9375,63,127.5,7.96875,47.5,51.594117879867554,False
scikit-learn__scikit-learn-25102,scikit-learn_scikit-learn,2,100,537,5,0,100,98,1776.0,19.096774193548388,264.5,133,1.4301075268817205,92,559.0,6.010752688172043,81.5,1048.250911951065,False
scikit-learn__scikit-learn-25232,scikit-learn_scikit-learn,1,14,9,5,0,14,13,615.0,47.30769230769231,199.0,16,1.2307692307692308,16,85.5,6.576923076923077,37.0,86.56342673301697,False
scikit-learn__scikit-learn-25747,scikit-learn_scikit-learn,1,73,68,5,0,73,72,1535.0,21.319444444444443,164.5,13,0.18055555555555555,13,373.0,5.180555555555555,81.5,452.83941626548767,False
scikit-learn__scikit-learn-25931,scikit-learn_scikit-learn,1,42,37,5,0,42,41,827.0,20.675,111.5,38,0.95,38,297.5,7.4375,74.0,257.46010971069336,False
scikit-learn__scikit-learn-25973,scikit-learn_scikit-learn,1,22,17,5,0,22,21,463.5,22.071428571428573,111.5,28,1.3333333333333333,28,85.5,4.071428571428571,28.0,45.55353331565857,False
scikit-learn__scikit-learn-26194,scikit-learn_scikit-learn,1,45,40,5,0,45,44,1131.5,27.597560975609756,247.0,7,0.17073170731707318,7,430.5,10.5,66.5,513.413577079773,False
scikit-learn__scikit-learn-26323,scikit-learn_scikit-learn,1,11,6,5,0,11,10,433.0,43.3,196.5,21,2.1,21,81.0,8.1,32.5,110.77610111236572,False
scikit-learn__scikit-learn-9288,scikit-learn_scikit-learn,1,29,24,5,0,29,28,932.5,33.30357142857143,507.0,49,1.75,49,127.0,4.535714285714286,34.5,74.43609929084778,False
sphinx-doc__sphinx-10323,sphinx-doc_sphinx,1,17,4,5,8,17,16,714.0,42.0,110.5,0,0.0,0,77.5,4.5588235294117645,20.5,42.680296897888184,False
sphinx-doc__sphinx-10435,sphinx-doc_sphinx,1,28,8,5,15,28,27,716.5,25.589285714285715,134.5,8,0.2857142857142857,8,85.0,3.0357142857142856,22.5,237.93733286857605,False
sphinx-doc__sphinx-10449,sphinx-doc_sphinx,1,15,7,5,3,15,14,591.5,39.43333333333333,105.5,55,3.6666666666666665,55,85.5,5.7,28.5,131.3934690952301,False
sphinx-doc__sphinx-10466,sphinx-doc_sphinx,1,38,21,5,12,38,37,1077.5,28.355263157894736,105.5,37,0.9736842105263158,37,129.0,3.3947368421052633,26.5,143.50666093826294,False
sphinx-doc__sphinx-10614,sphinx-doc_sphinx,1,42,29,5,8,42,41,828.0,19.714285714285715,94.0,62,1.4761904761904763,62,221.5,5.273809523809524,26.5,380.11982679367065,False
sphinx-doc__sphinx-10673,sphinx-doc_sphinx,3,31,14,5,12,31,28,1187.0,38.29032258064516,154.5,499,16.096774193548388,422,121.0,3.903225806451613,23.0,62.410606145858765,False
sphinx-doc__sphinx-11445,sphinx-doc_sphinx,1,34,28,5,1,34,33,896.0,26.352941176470587,94.0,21,0.6176470588235294,21,112.5,3.3088235294117645,23.5,40.2019579410553,False
sphinx-doc__sphinx-11510,sphinx-doc_sphinx,1,19,4,5,10,19,18,723.5,38.078947368421055,219.0,126,6.631578947368421,126,70.0,3.6842105263157894,24.5,68.08869338035583,False
sphinx-doc__sphinx-7440,sphinx-doc_sphinx,1,29,11,5,13,29,28,872.0,30.06896551724138,131.5,7,0.2413793103448276,7,278.5,9.60344827586207,78.5,1091.1320192813873,False
sphinx-doc__sphinx-7454,sphinx-doc_sphinx,1,32,11,5,16,32,31,1492.0,46.625,621.0,16,0.5,16,298.0,9.3125,78.5,1111.6881108283997,False
sphinx-doc__sphinx-7462,sphinx-doc_sphinx,2,34,14,5,15,34,32,1581.5,46.51470588235294,596.0,95,2.7941176470588234,66,298.5,8.779411764705882,78.5,1138.1865909099579,False
sphinx-doc__sphinx-7590,sphinx-doc_sphinx,3,60,43,5,12,60,57,13258.0,220.96666666666667,9872.0,476,7.933333333333334,394,325.0,5.416666666666667,77.0,1152.1511030197144,False
sphinx-doc__sphinx-7748,sphinx-doc_sphinx,1,22,6,5,11,22,21,1467.5,66.70454545454545,660.0,392,17.818181818181817,392,112.5,5.113636363636363,27.0,87.22722578048706,False
sphinx-doc__sphinx-7757,sphinx-doc_sphinx,1,39,32,5,2,39,38,1262.5,32.37179487179487,270.5,167,4.282051282051282,167,130.5,3.3461538461538463,26.0,44.61302900314331,False
sphinx-doc__sphinx-7889,sphinx-doc_sphinx,1,12,6,5,1,12,11,562.5,46.875,129.5,5,0.4166666666666667,5,75.0,6.25,28.5,74.21788883209229,False
sphinx-doc__sphinx-7910,sphinx-doc_sphinx,1,12,3,5,4,12,11,296.0,24.666666666666668,112.0,9,0.75,9,44.5,3.7083333333333335,24.0,65.80035901069641,False
sphinx-doc__sphinx-7985,sphinx-doc_sphinx,1,36,25,5,6,36,35,930.0,25.833333333333332,181.5,75,2.0833333333333335,75,114.5,3.1805555555555554,26.0,93.07363700866699,False
sphinx-doc__sphinx-8035,sphinx-doc_sphinx,1,22,6,5,11,22,21,1435.5,65.25,716.0,195,8.863636363636363,195,114.5,5.204545454545454,26.0,101.43545818328857,False
sphinx-doc__sphinx-8056,sphinx-doc_sphinx,1,11,3,5,3,11,10,700.0,63.63636363636363,406.5,84,7.636363636363637,84,45.5,4.136363636363637,26.0,47.49298882484436,False
