instance_id,repo_name,num_changed_files,scope_size,primary_files,secondary_files,direct_imports,num_files_analyzed,num_context_files,dfg_ged_sum,dfg_ged_avg,dfg_ged_max,ast_ged_sum,ast_ged_avg,ast_ged_max,cfg_ged_sum,cfg_ged_avg,cfg_ged_max,analysis_time,has_errors
django__django-13807,django_django,1,66,53,5,8,66,65,1248.0,21.517241379310345,156.5,45,0.7758620689655172,45,89.0,1.5344827586206897,68.5,72.8109381198883,False
django__django-13809,django_django,1,39,31,5,3,39,38,610.5,16.5,105.5,41,1.1081081081081081,41,0.0,0.0,0.0,43.20796179771423,False
django__django-13810,django_django,1,16,5,5,6,16,15,626.5,41.766666666666666,130.5,5,0.3333333333333333,5,68.5,4.566666666666666,68.5,9.888157844543457,False
django__django-13820,django_django,1,25,20,5,0,25,24,518.5,20.74,107.0,28,1.12,28,77.5,3.1,68.5,64.90076494216919,False
django__django-13821,django_django,1,66,53,5,8,66,65,1346.0,23.20689655172414,254.5,0,0.0,0,89.0,1.5344827586206897,68.5,73.5111951828003,False
django__django-13837,django_django,1,57,48,5,4,57,56,1222.5,21.830357142857142,164.5,33,0.5892857142857143,33,89.5,1.5982142857142858,68.5,33.69385504722595,False
django__django-13925,django_django,1,52,39,5,8,52,51,1063.0,20.84313725490196,240.5,25,0.49019607843137253,25,84.0,1.6470588235294117,24.5,403.9256241321564,False
django__django-13933,django_django,1,19,9,5,5,19,18,338.0,17.789473684210527,91.5,5,0.2631578947368421,5,38.5,2.026315789473684,20.5,81.86188697814941,False
django__django-13964,django_django,1,52,39,5,8,52,51,823.5,16.147058823529413,104.5,5,0.09803921568627451,5,84.0,1.6470588235294117,24.5,405.1955692768097,False
django__django-14007,django_django,1,50,39,5,6,50,49,1543.5,30.87,721.5,210,4.2,210,86.0,1.72,24.5,410.26692295074463,False
django__django-14011,django_django,2,67,55,5,7,67,65,1151.5,19.516949152542374,108.0,103,1.7457627118644068,102,20.5,0.3474576271186441,19.5,90.71576690673828,False
django__django-14017,django_django,1,46,39,5,2,46,45,797.0,17.711111111111112,104.5,20,0.4444444444444444,20,86.0,1.9111111111111112,24.5,404.3304388523102,False
django__django-14034,django_django,1,19,9,5,5,19,18,295.0,15.526315789473685,98.5,81,4.2631578947368425,81,39.0,2.0526315789473686,20.5,84.30586910247803,False
django__django-14053,django_django,1,24,15,5,4,24,23,390.0,18.571428571428573,105.0,64,3.0476190476190474,64,0.0,0.0,0.0,27.813826084136963,False
django__django-14089,django_django,1,53,48,5,0,53,52,1152.5,22.16346153846154,101.0,11,0.21153846153846154,11,12.0,0.23076923076923078,12.0,46.52864217758179,False
django__django-14122,django_django,1,50,39,5,6,50,49,1450.5,29.01,646.5,44,0.88,44,86.0,1.72,24.5,408.52731013298035,False
django__django-14140,django_django,1,46,39,5,2,46,45,857.0,19.044444444444444,120.5,95,2.111111111111111,95,86.0,1.9111111111111112,24.5,407.74681186676025,False
django__django-14155,django_django,1,21,7,5,9,21,20,524.5,26.225,253.5,32,1.6,32,0.0,0.0,0.0,31.884779930114746,False
django__django-14170,django_django,2,100,92,5,7,100,98,1664.5,18.092391304347824,117.0,192,2.0869565217391304,172,105.5,1.1467391304347827,24.5,473.54022097587585,False
django__django-14238,django_django,1,56,39,5,12,56,55,748.0,13.851851851851851,104.5,3,0.05555555555555555,3,86.0,1.5925925925925926,24.5,411.8379352092743,False
django__django-14311,django_django,1,57,48,5,4,57,56,1224.5,21.866071428571427,149.0,60,1.0714285714285714,60,12.0,0.21428571428571427,12.0,46.09734296798706,False
django__django-14315,django_django,2,58,53,5,0,58,56,841.5,16.5,108.0,10,0.19607843137254902,5,20.5,0.4019607843137255,20.5,87.78064799308777,False
